0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
0.24,-0.5461559,-0.34162807,-0.4969226,0.233,0.15049843,-0.3339934,-0.06843985
0.252,-0.5182104,-0.2816326,-0.5583452,0.242,0.15369423,-0.37873447,-0.10359354
0.264,-0.5265007,-0.17914942,-0.68408936,0.253,0.19097845,-0.39151764,-0.09081038
0.274,-0.23206043,0.09388542,-1.0117904,0.263,0.21121846,-0.3712776,-0.032220893
0.283,0.14513588,0.13778427,-1.0507239,0.273,0.18139108,-0.3350587,0.013585439
0.294,0.4317093,0.14733338,-1.0664272,0.284,0.16434686,-0.28499126,0.055130716
0.304,0.5799942,0.16369095,-1.125978,0.294,0.17713001,-0.19337861,0.104132846
0.315,0.59204006,0.05165845,-1.1363932,0.305,0.1952395,-0.08898279,0.14993918
0.324,0.46479416,-0.09047517,-1.1305404,0.314,0.22826266,0.003695133,0.18935393
0.336,0.2299509,-0.24881634,-0.99808943,0.323,0.3028311,0.082524635,0.19681077
0.342,-0.27752686,-0.38700342,-0.8918974,0.337,0.42746693,0.14324465,0.16804866
0.356,-0.82494736,-0.52245975,-0.8153765,0.342,0.57873434,0.18478993,0.11691601
0.364,-1.2417641,-0.6878222,-0.6611316,0.355,0.7321323,0.19224678,0.03169492
0.375,-1.6088238,-0.91807765,-0.4342701,0.365,0.86102915,0.14430992,-0.10359354
0.384,-1.995472,-1.1136886,0.033436295,0.376,0.9377281,0.028196193,-0.275101
0.395,-2.2263832,-1.1540116,0.6006943,0.383,0.93240184,-0.15929018,-0.4508695
0.404,-2.122981,-0.9022522,1.0479832,0.396,0.8098965,-0.3979092,-0.5872232
0.415,-1.3372078,-0.27997884,1.3101019,0.403,0.5616901,-0.6450504,-0.6500737
0.424,0.0745697,0.50459373,1.3433883,0.416,0.22506689,-0.8889957,-0.6319642
0.436,1.7555723,1.2179034,1.1295937,0.425,-0.10090376,-1.0423937,-0.5286337
0.446,3.4904976,1.6810308,0.8538898,0.435,-0.31289122,-1.0285453,-0.35819155
0.456,4.767461,2.0370014,0.5439782,0.445,-0.3746765,-0.89645255,-0.13874725
0.465,5.2584524,2.2998962,0.3981782,0.457,-0.31289122,-0.6620946,0.11585074
0.477,4.826391,2.154376,0.82317007,0.466,-0.19784273,-0.29883972,0.35446975
0.486,3.5292053,1.4884617,1.2161772,0.475,-0.12220903,0.12939623,0.5121288
0.495,2.0719633,0.94786876,1.2282767,0.485,-0.13499218,0.49584687,0.59415406
0.506,0.6857691,0.56128955,1.0676389,0.497,-0.19251642,0.7238132,0.6388951
0.515,-0.49455357,0.34646046,0.95056665,0.505,-0.23938802,0.8164912,0.65806985
0.526,-1.529746,0.18989259,0.8380631,0.517,-0.27028066,0.7717501,0.6570046
0.537,-2.308094,-0.030539274,0.7491345,0.527,-0.29691225,0.6290048,0.64741725
0.545,-2.8703308,-0.30113682,0.803522,0.536,-0.32141334,0.4340616,0.62291616
0.556,-3.1597252,-0.57593286,0.9682454,0.545,-0.33100072,0.21355204,0.5813709
0.565,-3.2049408,-0.8932574,1.0633996,0.555,-0.32993543,-0.017610138,0.5344993
0.576,-2.880745,-1.1343192,1.0885063,0.566,-0.33845752,-0.25835967,0.492954
0.587,-2.2165594,-1.1686783,1.0659516,0.576,-0.36402386,-0.4767387,0.45034346
0.598,-1.4647112,-1.0274454,1.0547277,0.588,-0.39917755,-0.6226798,0.3842971
0.607,-0.746315,-0.8545736,1.089215,0.597,-0.4268744,-0.6684862,0.3033371
0.618,-0.05568123,-0.69250214,1.1039257,0.606,-0.4300702,-0.635463,0.22237709
0.627,0.4734621,-0.64341855,1.0914639,0.617,-0.41089544,-0.5406546,0.14674337
0.636,0.79181576,-0.670234,1.1444166,0.626,-0.3746765,-0.38299552,0.08602336
0.646,0.87192917,-0.81151813,1.308955,0.641,-0.3096954,-0.17100808,0.045543343
0.661,0.7740059,-1.0501965,1.4449056,0.646,-0.23299643,0.03458778,0.018911758
0.667,0.5078335,-1.5240375,1.605684,0.659,-0.1637543,0.20076889,0.016781231
0.676,0.24823666,-1.8864315,1.7470284,0.667,-0.10303428,0.33392683,0.027433867
0.687,-0.10401535,-1.8153387,1.8801169,0.677,-0.06468479,0.40636477,0.03915176
0.697,-0.39433098,-1.6384513,1.8999238,0.686,-0.055097427,0.38612473,0.07537073
0.707,-0.45128536,-1.5104553,1.5867555,0.697,-0.04977111,0.31155628,0.13715601
0.719,-0.42689323,-1.2140949,1.1296512,0.708,-0.0071605677,0.28172892,0.19148445
0.728,-0.42612457,-0.6551155,0.70652324,0.718,0.07592999,0.31155628,0.21811604
0.738,-0.3776989,0.009684145,0.38216186,0.729,0.15049843,0.37440684,0.22131182
0.749,-0.2681589,0.6061366,0.3375603,0.737,0.15369423,0.41169104,0.21705078
0.758,0.0031785965,1.0165923,0.60387254,0.747,0.0727342,0.38505945,0.22770342
0.771,0.609272,1.3781567,0.9572011,0.759,-0.041249,0.33605736,0.25859603
0.779,1.5484953,1.4643345,1.513226,0.77,-0.15842798,0.30409944,0.28629285
0.788,2.6674156,1.114212,2.2057548,0.781,-0.26708487,0.2210089,0.27564025
0.799,3.548956,0.50378245,2.6294246,0.789,-0.33739227,0.029261459,0.1957455
0.809,3.9095192,-0.17354923,2.7563627,0.799,-0.34165332,-0.15929018,0.058326505
0.821,3.8460035,-0.8592666,2.7910855,0.81,-0.29371646,-0.24770705,-0.08654933
0.83,3.3477173,-1.4966938,2.8782005,0.82,-0.23725748,-0.25303337,-0.18029252
0.838,2.6593962,-1.97982,3.0655236,0.829,-0.20849536,-0.21894494,-0.19946726
0.848,1.9161739,-2.2716343,3.4766781,0.837,-0.18932062,-0.1528986,-0.16005251
0.86,1.2156086,-2.4673471,3.7902472,0.849,-0.13925323,-0.09643964,-0.10039775
0.873,0.8548517,-2.936523,2.933976,0.859,-0.04977111,-0.1092228,-0.051395636
0.88,1.1444817,-3.1196299,0.08234376,0.874,0.100431055,-0.17526914,-0.021568255
0.89,1.5605087,-2.8011348,-2.6528919,0.879,0.23465425,-0.25090283,-0.057787217
0.901,1.7740774,-2.2380931,-3.7548575,0.891,0.29324374,-0.42027974,-0.10678933
0.91,1.8466024,-1.3614721,-3.6031046,0.9,0.30709216,-0.73985887,-0.083353534
0.921,1.5556774,-0.60968435,-3.5859559,0.911,0.3081574,-1.124419,0.017846493
0.931,0.9904585,-0.13016212,-3.8315392,0.92,0.29963532,-1.2277496,0.121177055
0.94,-0.07260895,0.092380226,-3.8317745,0.93,0.3177448,-0.8826042,0.22983395
0.949,-0.7897301,0.22149068,-3.9799566,0.939,0.39977008,-0.26155546,0.4087982
0.961,-0.6630821,0.40146577,-4.4298415,0.95,0.472208,0.3690805,0.5835014
0.97,-0.5338764,0.6879575,-4.7689085,0.962,0.43918484,0.7802722,0.6420909
0.982,-0.76362896,1.3292339,-4.873684,0.971,0.29324374,0.97095436,0.58989304
0.991,-0.86544037,1.9663668,-4.4059067,0.981,0.06953841,1.0284786,0.46419188
1.001,-0.48454666,2.6050491,-3.2889004,0.99,-0.15203641,0.9176912,0.24900869
1.012,-0.17487907,3.279015,-2.2158117,1.0,-0.2713459,0.63433105,-0.058852486
1.023,-0.2942915,3.8584468,-1.7040534,1.013,-0.28625962,0.34777525,-0.40293264
1.032,-0.3675995,3.7383401,-1.0467292,1.022,-0.26175854,0.1624194,-0.68416214
1.041,-0.18254375,3.0688164,-0.3716447,1.031,-0.20849536,0.0068909237,-0.8556696
1.051,0.015208244,2.163455,0.027247965,1.04,-0.14671008,-0.16035545,-0.9568696
1.062,-0.028378487,1.101636,0.39071596,1.052,-0.09344691,-0.29138285,-1.0133287
1.072,-0.23658466,0.011746436,0.55733824,1.063,-0.030596364,-0.32973236,-1.011198
1.084,-0.49392414,-1.075512,0.42393774,1.071,0.0258626,-0.29670918,-0.93769485
1.093,-0.72155476,-1.9060621,0.2583975,1.083,0.061016295,-0.23918495,-0.81838536
1.102,-0.94408894,-2.3084772,-0.061230168,1.091,0.08019104,-0.20190072,-0.691619
1.113,-1.2236338,-2.3256278,-0.28419363,1.103,0.08871315,-0.19018282,-0.5755053
1.123,-1.4958305,-1.9927789,-0.37457678,1.113,0.10149632,-0.21468389,-0.46897897
1.132,-1.5899286,-1.5144808,-0.56303054,1.122,0.12173632,-0.27220812,-0.3837579
1.142,-1.5906115,-0.95791143,-0.6804274,1.133,0.13558474,-0.35103762,-0.31771153
1.153,-1.5461035,-0.3404013,-0.64977926,1.141,0.14623739,-0.42241028,-0.2772315
1.163,-1.399704,0.38004127,-0.4456611,1.154,0.16647738,-0.42667133,-0.26444834
1.172,-1.4348869,1.1276579,-0.3884106,1.162,0.15795527,-0.4245408,-0.26551363
1.181,-1.5266294,1.6028816,-0.17052862,1.173,0.110018425,-0.39684394,-0.26764414
1.193,-1.6365414,1.7813545,0.08176206,1.18,0.061016295,-0.33079758,-0.275101
1.201,-1.8952179,1.6763835,0.23102762,1.193,0.021601547,-0.24664178,-0.29321048
1.213,-2.2587118,1.4888102,0.43806285,1.202,-0.0071605677,-0.16994281,-0.32197258
1.224,-2.6239748,1.224083,0.5685829,1.213,-0.018878467,-0.13372386,-0.35073468
1.233,-2.9244366,0.95003545,0.5295393,1.223,-0.025270049,-0.1358544,-0.37203997
1.243,-3.1630611,0.64885616,0.53350335,1.234,-0.012486885,-0.13478911,-0.3826926
1.254,-3.1527157,0.38252357,0.49542987,1.242,0.0258626,-0.1411807,-0.36884418
1.264,-2.8645296,0.17208928,0.4159382,1.255,0.062081557,-0.17526914,-0.3304947
1.274,-2.3149986,0.049282134,0.49963003,1.263,0.09403947,-0.2082923,-0.2782968
1.286,-1.6773186,0.00816834,0.7631768,1.274,0.1430416,-0.20403126,-0.23142515
1.295,-1.0307741,-0.027942955,1.0440886,1.285,0.2389153,-0.12733227,-0.18561883
1.305,-0.28295326,0.0035848618,1.0592685,1.294,0.37420377,0.028196193,-0.13129039
1.314,0.3894539,0.0076785088,0.77980804,1.304,0.47646907,0.20716047,-0.06950511
1.325,1.013237,0.01994574,0.35856062,1.315,0.49031746,0.37121105,0.017846493
1.334,1.6531544,0.1893878,0.09196092,1.324,0.43492377,0.4990427,0.12437285
1.345,2.3379517,0.66696286,0.0043765604,1.335,0.3699427,0.5821332,0.22983395
1.355,2.956087,1.246388,0.006943438,1.344,0.32413638,0.5927858,0.3054676
1.366,3.5487099,1.8380181,0.16713047,1.354,0.2857869,0.5256742,0.31185922
1.375,4.095145,2.325424,0.5462902,1.365,0.2218711,0.35842788,0.21172446
1.385,4.2654667,2.5778985,1.3210387,1.376,0.12386684,0.08998148,0.0050633308
1.395,3.6009884,2.6129572,1.8176548,1.384,0.012014176,-0.16568176,-0.20905462
1.406,3.217926,3.0332162,1.7024045,1.405,-0.31928277,-0.21574914,-0.34647363
1.415,3.6515484,3.8172746,0.2146616,1.395,-0.13605745,-0.27646917,-0.3070589
1.427,3.3597517,3.2164474,-2.2261498,1.415,-0.45137545,-0.06874278,-0.37523577
1.435,3.1818342,1.6468076,-3.438569,1.426,-0.47161546,0.11448254,-0.3272989
1.447,3.6142912,0.62749004,-2.453511,1.436,-0.42261335,0.010086714,-0.29214522
1.457,3.0669756,0.37985533,-1.9086443,1.446,-0.33526176,-0.46289027,-0.36884418
1.467,2.0707865,0.43936175,-1.9253942,1.456,-0.2574975,-0.8325368,-0.45406526
1.476,1.0041513,0.42695928,-2.7142851,1.466,-0.18399431,-0.8378631,-0.47856632
1.487,-0.31047535,0.04313487,-3.5077891,1.477,-0.15310167,-0.47034714,-0.43276
1.496,-1.5189238,-0.7598217,-3.4920619,1.486,-0.15629746,0.037783567,-0.31664628
1.507,-2.3627453,-1.5816846,-2.9754236,1.497,-0.14457956,0.41062582,-0.17603147
1.516,-2.931264,-2.1767197,-2.4256735,1.506,-0.08385953,0.6023732,-0.08015774
1.528,-3.16368,-2.570187,-1.8579712,1.517,0.08871315,0.6918553,-0.009850359
1.537,-2.9693832,-2.8711853,-1.5348358,1.527,0.3816606,0.65457106,0.102002315
1.547,-2.3087454,-3.1650205,-1.5645851,1.536,0.73000175,0.55017525,0.27457497
1.558,-1.4727812,-3.2935295,-1.5132538,1.546,1.0027092,0.47347632,0.46206135
1.567,-0.5289211,-3.3776255,-1.3117527,1.557,1.143324,0.44684476,0.64315623
1.577,0.42531013,-3.164741,-1.1732315,1.568,1.1667598,0.4596279,0.7827057
1.587,1.4074316,-2.5712821,-1.1376773,1.578,1.0762125,0.41382158,0.8466215
1.599,2.0135736,-1.3509103,-1.0516248,1.589,0.84931123,0.19650784,0.79548883
1.607,1.6078272,0.37074494,-0.51265013,1.598,0.5403848,-0.1614207,0.64635193
1.619,0.58452034,1.7071263,-0.105567835,1.608,0.2857869,-0.441585,0.49082348
1.629,-0.33185673,2.8983881,-0.06349927,1.618,0.16647738,-0.39258286,0.3821666
1.639,-1.3332405,4.1018696,-0.30735457,1.628,0.13771527,-0.053829096,0.335295
1.647,-2.5578146,4.8577833,-0.6604748,1.638,0.09510473,0.32114366,0.3853624
1.658,-3.580244,4.886809,-1.1471883,1.648,-0.0018342505,0.56828475,0.52704245
1.669,-4.1015816,4.0675125,-1.6647555,1.659,-0.12966587,0.70889956,0.6878972
1.679,-4.269394,2.6901217,-2.1153216,1.668,-0.26282382,0.7600322,0.79868466
1.69,-4.1616545,1.2770225,-2.2177138,1.678,-0.3661544,0.71955216,0.8391647
1.698,-4.0276814,0.048177544,-2.1134963,1.689,-0.43113548,0.52887,0.80720675
1.71,-3.9276638,-1.1098288,-1.9918226,1.699,-0.4449839,0.24764049,0.72731197
1.718,-3.668764,-2.0816703,-1.6621019,1.709,-0.40876493,-0.03678488,0.6399604
1.73,-3.0970879,-2.8094077,-1.0421216,1.719,-0.34165332,-0.24983758,0.5238467
1.737,-2.3716316,-3.2739837,-0.23841508,1.729,-0.29052067,-0.4138882,0.37257922
1.75,-1.7219429,-3.2983942,0.15218863,1.738,-0.30649963,-0.5278714,0.20533288
1.759,-1.2356195,-2.9517918,0.35378468,1.749,-0.4268744,-0.5097619,0.06578335
1.77,-0.61397934,-2.555408,0.8058066,1.76,-0.59944713,-0.37021238,-0.011980886
1.78,-0.034130096,-2.2664237,1.358971,1.769,-0.7187566,-0.19337861,-0.058852486
1.79,0.32068348,-2.0256994,1.833285,1.779,-0.7379314,0.015413032,-0.10039775
1.799,0.45892715,-1.842075,2.3763018,1.789,-0.67721134,0.23911837,-0.1366167
1.81,0.45112228,-1.669024,2.721464,1.799,-0.56642395,0.42980054,-0.16431357
1.821,0.40318584,-1.3502223,2.890346,1.809,-0.44072285,0.5555016,-0.17709672
1.832,0.49178314,-0.7803699,2.7565112,1.82,-0.3512407,0.59491634,-0.17603147
1.838,0.7184181,-0.015862137,2.5309308,1.831,-0.3501754,0.5405879,-0.178162
1.851,0.97240067,0.6828282,2.3377364,1.839,-0.4098302,0.39145106,-0.17922725
1.861,1.0792322,1.3344696,1.5926261,1.85,-0.4567018,0.1709415,-0.1866841
1.872,0.8585081,1.9022093,0.91609573,1.86,-0.48120284,-0.0303933,-0.2069241
1.88,0.69101334,2.107786,1.0594392,1.871,-0.47587654,-0.16994281,-0.22503358
1.892,1.0339746,1.2610899,1.8457142,1.881,-0.4066344,-0.34890708,-0.20159778
1.901,2.0086756,-0.40582907,2.4162998,1.893,-0.28625962,-0.60350513,-0.10039775
1.913,3.0070915,-1.5737579,2.8648186,1.901,-0.1871901,-0.80164415,0.07004441
1.922,3.8010836,-2.1053262,3.6325672,1.911,-0.11368691,-0.7739473,0.2820318
1.932,4.2537394,-2.4551213,3.969613,1.921,-0.048705846,-0.5491767,0.48336664
1.939,4.4716835,-3.0723374,2.0795588,1.931,0.018405758,-0.3073618,0.65593934
1.951,4.949604,-2.7319279,-2.4205062,1.94,0.03544997,-0.27646917,0.8146636
1.962,5.535944,-1.4356226,-6.0121446,1.952,-0.027400576,-0.3361239,0.8583394
1.973,5.9845963,-0.95641446,-6.600726,1.963,0.008818384,-0.34784183,0.85407835
1.98,5.250229,-0.16886318,-5.562582,1.972,0.2218711,-0.27220812,0.9073415
1.993,3.9822435,1.3166289,-4.447505,1.979,0.3497027,-0.18272597,1.0159984
2.001,2.8218622,1.5486196,-3.8720384,1.992,0.19310898,-0.11561438,0.99256265
2.014,0.9894085,0.915246,-3.6353004,2.0,0.06314682,0.061219364,0.8349036
2.022,-1.192522,0.55755633,-4.0775986,2.013,0.17713001,0.49158582,0.72944254
2.032,-1.9745455,0.5381335,-4.503013,2.021,0.32200587,1.0796113,0.7230509
2.045,-1.3912077,0.41702455,-4.6906548,2.031,0.2591553,1.4045166,0.63782984
2.054,-0.40242767,0.23425311,-4.3095703,2.046,0.00136154,1.2777503,0.36405712
2.062,0.12193298,0.31119776,-3.9322588,2.055,-0.29478174,0.8026427,-0.058852486
2.072,0.011332512,0.7318003,-3.6876857,2.062,-0.53979236,0.3403184,-0.49454525
2.083,0.06900501,1.2028937,-2.4975429,2.073,-0.68679875,0.14963624,-0.8173201
2.094,0.568697,1.4739914,-0.77327865,2.084,-0.6857335,0.08678569,-1.0527433
2.103,0.69125175,1.20841,0.8883626,2.093,-0.54192287,-0.035719614,-1.2327728
2.114,0.27286625,0.34209502,1.7720649,2.104,-0.28519437,-0.20722704,-1.3126676
2.123,-0.43961334,-0.6363881,1.614667,2.113,-0.03166163,-0.32440603,-1.253013
2.135,-0.8818321,-1.3466583,1.4201536,2.124,0.08125631,-0.33292812,-1.0921581
2.146,-1.0102625,-1.7464045,1.3053224,2.134,0.07060367,-0.283926,-0.925977
2.154,-1.3205404,-1.7894571,0.837161,2.145,0.017340492,-0.223206,-0.80986327
2.163,-1.7859936,-1.713521,0.19514897,2.153,-0.023139521,-0.12946281,-0.7416864
2.174,-2.1986961,-1.6827004,-0.44629884,2.164,-0.043379527,-0.008022766,-0.711859
2.182,-2.6806002,-1.3810734,-0.8837577,2.173,-0.033792157,0.12939623,-0.7214464
2.197,-3.4030657,-0.73678833,-1.2334716,2.182,-0.019943729,0.20289941,-0.73955584
2.202,-4.074093,0.028715257,-1.2745945,2.195,-0.029531099,0.18478993,-0.73955584
2.216,-4.49366,0.7251478,-1.0284514,2.203,-0.048705846,0.12620044,-0.72890323
2.224,-4.782178,1.3126638,-0.5623887,2.215,-0.05616269,0.060154103,-0.7150548
2.235,-4.78292,1.7862749,-0.12029803,2.223,-0.04444479,-0.009088029,-0.68416214
2.243,-4.468606,1.9792289,0.44335657,2.234,-0.013552149,-0.10176595,-0.6564653
2.259,-4.2675114,1.8682802,0.7992081,2.243,0.05568998,-0.19550915,-0.63516
2.264,-3.869258,1.3388078,0.62135875,2.258,0.12173632,-0.28818706,-0.5808316
2.276,-3.370226,0.6636374,0.6157691,2.264,0.15049843,-0.33292812,-0.50945896
2.285,-2.7637606,0.22938871,0.45884794,2.275,0.1547595,-0.3457113,-0.44234738
2.296,-2.1219234,0.06050551,0.41031295,2.286,0.13238896,-0.3254713,-0.38162732
2.305,-1.5212278,0.11692661,0.5509163,2.295,0.11214895,-0.28286073,-0.32942942
2.317,-0.9830961,0.38360506,0.763782,2.306,0.118540525,-0.1965744,-0.27403572
2.325,-0.55992603,0.69559187,1.1897584,2.315,0.1547595,-0.03785014,-0.2133157
2.336,-0.14167976,0.9226297,1.7438229,2.326,0.2303932,0.18052888,-0.14087777
2.345,0.39344978,0.7833538,2.289764,2.335,0.32733214,0.39784265,-0.07057037
2.356,0.9570122,0.39090157,2.944477,2.344,0.44877222,0.52034783,-0.004524041
2.366,1.3056889,0.17569578,3.3086226,2.355,0.5819301,0.4947816,0.06365283
2.376,1.6213913,0.29194427,3.0632606,2.367,0.67673856,0.37440684,0.15633075
2.385,2.2044945,0.5342128,2.3802252,2.377,0.6991091,0.2614889,0.26924863
2.397,2.749011,0.90077853,2.0533214,2.384,0.67673856,0.19331203,0.34807816
2.405,2.838088,1.2711704,2.0463164,2.396,0.65223753,0.15176676,0.35446975
2.418,2.819932,1.7499397,2.1554499,2.404,0.6064312,0.0835899,0.2969455
2.427,3.1768818,2.5800486,2.235416,2.417,0.50736165,-0.0975049,0.15846129
2.437,3.4260435,3.3048308,2.3293495,2.426,0.35183322,-0.40217024,-0.085484065
2.445,2.881463,3.3156295,2.3642623,2.438,0.21761003,-0.6535725,-0.3422126
2.456,2.968072,3.8967886,0.70122445,2.444,0.14410685,-0.7015094,-0.48389265
2.467,3.4398155,4.70974,-4.1214395,2.455,0.0152099645,-0.631202,-0.55526525
2.477,2.9413528,3.610326,-9.715833,2.466,-0.2159522,-0.3659513,-0.5105242
2.487,4.449893,1.9500258,-9.3261,2.477,-0.50144285,0.003695133,-0.33262524
2.498,5.7153625,0.057100892,-5.0936627,2.486,-0.5930555,-0.38299552,-0.4093242
2.508,3.959466,-1.2775143,-4.0116324,2.497,-0.3278049,-1.3044485,-0.7566001
2.517,1.9789543,-1.5454822,-5.0598555,2.507,0.04503734,-1.6314844,-1.0154592
2.527,0.96803284,-1.0998436,-5.2950273,2.518,0.17713001,-1.2511853,-1.1070719
2.538,-0.088819504,-1.2618736,-4.1012383,2.529,0.00029627653,-0.6748778,-1.0463519
2.547,-0.8830242,-1.9297698,-1.9134419,2.537,-0.20956063,-0.082591206,-0.81838536
2.557,-1.1097918,-2.4854484,-0.63207555,2.548,-0.21382168,0.38932052,-0.45193473
2.568,-0.98526573,-2.8619542,-0.86568046,2.561,-0.055097427,0.70357317,-0.06630932
2.58,-0.78814125,-3.1877093,-1.465964,2.569,0.20163108,0.9634975,0.2532697
2.588,-0.65511036,-3.4122043,-1.5740837,2.579,0.53718907,1.2724239,0.4812361
2.599,-1.120925,-3.3821373,-1.254442,2.589,0.90896606,1.5600451,0.6772446
2.608,-1.5544691,-3.2352064,-0.8319991,2.598,1.1827389,1.6910725,0.9286468
2.618,-1.4152765,-2.7475834,-0.42082065,2.609,1.3063095,1.641005,1.1896363
2.629,-1.2148609,-1.5979239,0.11503298,2.619,1.3020483,1.3768197,1.3568827
2.638,-0.7456579,-0.18847615,0.67043114,2.628,1.1827389,0.81009954,1.38671
2.648,0.17451954,1.0963285,0.5808903,2.637,0.9441197,-0.019740665,1.2397037
2.66,0.4636116,2.4719725,-0.12999946,2.649,0.62134486,-0.8144273,0.94143
2.669,0.023813248,3.761612,-0.8003666,2.659,0.314549,-1.1755517,0.666592
2.68,-0.41225815,4.631455,-0.93030524,2.669,0.10575737,-0.95291156,0.5206509
2.689,-1.0496149,5.2707624,-0.6370237,2.679,0.021601547,-0.35636395,0.48869294
2.7,-1.8837194,4.956391,-0.49537048,2.69,-0.0071605677,0.21035625,0.5728488
2.713,-2.641405,3.5303934,-1.4159018,2.699,-0.09451217,0.544849,0.7134636
2.721,-3.0618944,1.7773496,-2.1736867,2.712,-0.27773753,0.8143606,0.8061415
2.731,-3.6944008,0.59734625,-1.9418261,2.72,-0.4822681,1.0199565,0.81359833
2.738,-4.2752037,-0.6073586,-1.5831754,2.73,-0.65057975,1.0593711,0.7795099
2.748,-4.654462,-1.9863982,-1.1169676,2.737,-0.7720198,0.97947645,0.71559405
2.76,-4.962125,-2.9776235,-0.5894715,2.749,-0.80078197,0.8516449,0.6314383
2.77,-4.9962044,-3.6144936,0.028994203,2.759,-0.7368661,0.6886595,0.55473936
2.779,-4.903926,-3.9892278,0.599844,2.771,-0.6548408,0.4489753,0.47590977
2.79,-4.433769,-4.1745305,0.90541756,2.778,-0.6164914,0.13791834,0.40027606
2.8,-3.6256142,-3.9477658,0.72406465,2.791,-0.67827666,-0.21468389,0.3086634
2.81,-2.7884321,-3.1484616,0.438943,2.799,-0.845523,-0.5353282,0.18615812
2.821,-2.1340427,-2.0754158,0.5511942,2.811,-1.0404661,-0.7515768,0.058326505
2.831,-1.1572437,-1.1476158,1.1813297,2.821,-1.1576451,-0.7995136,-0.041808266
2.839,0.11256504,-0.40938488,2.0518918,2.831,-1.1619061,-0.691922,-0.13342091
2.851,1.3616352,0.18065377,2.8430872,2.84,-1.0905335,-0.4479766,-0.22503358
2.862,2.2916183,0.55267763,3.4998553,2.852,-1.0085082,-0.12626702,-0.28255785
2.871,2.7604809,0.76443756,3.3035073,2.861,-0.95311457,0.12833098,-0.27297047
2.882,2.7650957,1.0040056,2.0889978,2.871,-0.9296788,0.24444468,-0.20159778
2.893,2.6339226,1.320964,0.9377585,2.883,-0.9083736,0.24870574,-0.13555145
2.903,2.183281,1.5487168,0.6466965,2.894,-0.83273983,0.15496255,-0.10891986
2.911,1.7291002,1.1739724,0.8402433,2.902,-0.6580366,-0.061285943,-0.057787217
2.924,1.9565992,-0.10923052,1.2012908,2.912,-0.4385923,-0.32334074,0.068979144
2.932,2.6896095,-1.582967,1.7552794,2.922,-0.275607,-0.50656617,0.22983395
2.941,2.9911394,-2.6460686,2.5797417,2.931,-0.15842798,-0.46075976,0.37790555
2.952,2.85577,-3.4685,3.2847033,2.94,-0.017813202,-0.17100808,0.50999826
2.963,2.5477562,-4.5489893,3.0649474,2.953,0.13451949,0.102764644,0.6527435
2.972,3.0348587,-5.464536,0.18680729,2.962,0.22826266,0.093177274,0.8402299
2.982,4.381297,-4.7337832,-3.8831604,2.973,0.1430416,-0.14331122,0.9936279
2.992,5.3494368,-2.6751113,-6.2431765,2.981,0.026927866,-0.41708395,1.0532825
3.002,5.801215,-0.7428988,-7.1978164,2.993,0.13238896,-0.5108272,1.1416994
